('3', '3', '3')
('125', '125', '180')
('78', '78', '4')
('63', '6', '6')
('63', '6', '195')
('6', '221', '197')
('5', '3', '33')
('5', '220', '195')
('4', '140', '140')
('3', '45', '5')
('252', '252', '1')
('240', '240', '33')
('221', '63', '195')
('195', '33', '33')
('120', '6', '7')
('102', '265', '265')
('1', '252', '252')
('91', '3', '3')
('85', '196', '196')
('6', '33', '192')
('54', '54', '175')
('33', '5', '6')
('33', '33', '78')
('33', '192', '6')
('3', '6', '140')
('3', '6', '102')
('3', '54', '140')
('3', '192', '6')
('240', '78', '242')
('240', '5', '197')
('221', '42', '221')
('197', '221', '3')
('196', '196', '85')
('196', '19', '196')
('180', '78', '180')
('175', '54', '54')
('172', '172', '172')
('142', '4', '6')
('102', '4', '3')
('85', '85', '195')
('78', '242', '240')
('78', '140', '3')
('7', '7', '119')
('63', '63', '6')
('6', '6', '63')
('6', '5', '54')
('6', '5', '33')
('6', '33', '3')
('6', '175', '175')
('45', '175', '5')
('4', '6', '4')
('33', '192', '192')
('3', '4', '13')
('242', '240', '240')
('221', '63', '120')
('221', '221', '201')
('221', '140', '4')
('197', '192', '197')
('196', '85', '196')
('195', '3', '175')
('195', '192', '6')
('192', '6', '195')
('192', '195', '5')
('175', '3', '4')
('174', '3', '6')
('168', '168', '240')
('125', '192', '125')
('125', '125', '192')
('120', '114', '114')
('114', '5', '221')
('91', '5', '6')
('63', '6', '3')
('6', '91', '102')
('6', '78', '5')
('5', '6', '125')
('5', '221', '141')
('45', '5', '5')
('45', '175', '45')
('33', '78', '33')
('3', '6', '197')
('3', '221', '3')
('3', '197', '45')
('265', '3', '168')
('240', '240', '3')
('221', '168', '168')
('221', '102', '78')
('195', '5', '140')
('174', '6', '3')
('168', '4', '265')
('168', '146', '45')
('125', '5', '5')
('120', '6', '114')
('78', '5', '5')
('78', '102', '221')
('7', '7', '7')
('7', '7', '175')
('7', '142', '142')
('63', '195', '195')
('6', '197', '3')
('6', '125', '91')
('6', '125', '5')
('6', '11', '11')
('5', '42', '120')
('5', '197', '4')
('5', '175', '5')
('45', '195', '5')
('4', '6', '6')
('4', '4', '195')
('4', '331', '4')
('4', '240', '78')
('4', '13', '142')
('331', '265', '265')
('3', '3', '146')
('240', '221', '221')
('240', '168', '240')
('240', '168', '102')
('197', '85', '85')
('197', '221', '221')
('196', '196', '19')
('195', '220', '6')
('175', '195', '3')
('168', '5', '197')
('114', '63', '120')
('91', '192', '195')
('78', '78', '33')
('63', '221', '6')
('6', '78', '102')
('6', '6', '4')
('6', '3', '140')
('6', '125', '195')
('5', '5', '221')
('5', '195', '91')
('42', '175', '175')
('4', '13', '195')
('33', '5', '140')
('33', '195', '201')
('3', '3', '120')
('265', '4', '240')
('265', '3', '102')
('265', '168', '54')
('221', '33', '33')
('221', '201', '102')
('199', '102', '102')
('197', '6', '5')
('195', '78', '175')
('195', '42', '54')
('195', '196', '78')
('195', '195', '192')
('195', '120', '6')
('195', '120', '175')
('192', '3', '5')
('192', '195', '6')
('175', '6', '3')
('175', '3', '7')
('175', '120', '3')
('174', '6', '5')
('125', '125', '45')
('122', '174', '45')
('7', '42', '120')
('6', '5', '41')
('57', '175', '54')
('54', '175', '6')
('5', '54', '54')
('5', '197', '45')
('5', '125', '125')
('45', '221', '221')
('331', '120', '6')
('33', '6', '6')
('33', '5', '195')
('3', '7', '3')
('3', '221', '221')
('3', '120', '114')
('3', '102', '265')
('240', '168', '3')
('221', '168', '240')
('220', '5', '197')
('197', '6', '91')
('197', '221', '143')
('197', '192', '5')
('195', '91', '5')
('195', '5', '91')
('195', '5', '45')
('195', '195', '174')
('192', '197', '140')
('174', '57', '175')
('174', '174', '57')
('174', '174', '54')
('146', '168', '265')
('140', '3', '45')
('6', '63', '63')
('6', '6', '54')
('6', '6', '197')
('6', '45', '3')
('6', '42', '42')
('6', '331', '4')
('6', '195', '42')
('5', '6', '33')
('5', '41', '41')
('5', '192', '125')
('45', '192', '5')
('4', '5', '220')
('38', '6', '6')
('309', '265', '3')
('308', '308', '3')
('3', '3', '221')
('221', '63', '221')
('220', '5', '195')
('219', '311', '240')
('196', '33', '33')
('195', '140', '195')
('192', '91', '91')
('180', '78', '78')
('175', '195', '195')
('175', '140', '120')
('174', '142', '142')
('168', '3', '146')
('141', '6', '195')
('102', '6', '240')
('102', '255', '255')
('91', '4', '4')
('78', '102', '78')
('63', '6', '120')
('6', '195', '91')
('6', '192', '5')
('6', '142', '7')
('6', '142', '3')
('54', '197', '192')
('5', '221', '45')
('45', '91', '5')
('4', '265', '168')
('4', '120', '6')
('3', '175', '120')
('3', '140', '195')
('268', '5', '197')
('240', '6', '240')
('240', '5', '5')
('240', '3', '6')
('240', '240', '195')
('221', '3', '195')
('221', '265', '140')
('197', '220', '5')
('197', '195', '5')
('196', '5', '3')
('196', '3', '3')
('195', '240', '240')
('175', '78', '142')
('175', '175', '78')
('168', '6', '6')
('142', '78', '175')
('140', '4', '221')
('140', '120', '175')
('120', '114', '42')
('102', '168', '78')
('91', '4', '6')
('91', '174', '174')
('91', '102', '102')
('78', '4', '240')
('78', '33', '195')
('78', '3', '78')
('78', '3', '265')
('78', '168', '5')
('7', '308', '308')
('6', '91', '174')
('6', '6', '142')
('6', '54', '3')
('6', '201', '199')
('6', '195', '197')
('5', '3', '4')
('45', '45', '199')
('309', '265', '102')
('3', '3', '174')
('255', '255', '255')
('240', '33', '195')
('221', '63', '4')
('221', '221', '66')
('197', '140', '4')
('196', '195', '85')
('195', '78', '78')
('192', '6', '78')
('192', '5', '6')
('192', '5', '5')
('175', '54', '140')
('175', '5', '4')
('175', '174', '142')
('174', '174', '5')
('168', '4', '240')
('140', '197', '3')
('13', '195', '174')
('125', '195', '5')
('120', '175', '120')
('91', '33', '5')
('78', '78', '140')
('78', '4', '4')
('6', '91', '196')
('6', '78', '265')
('6', '195', '201')
('5', '197', '78')
('4', '4', '91')
('4', '3', '5')
('4', '197', '140')
('33', '192', '125')
('33', '125', '125')
('3', '6', '192')
('3', '4', '5')
('3', '120', '3')
('195', '54', '3')
('195', '195', '42')
('174', '195', '195')
('168', '6', '4')
('168', '240', '240')
('168', '240', '168')
('159', '120', '140')
('140', '4', '197')
('125', '33', '33')
('11', '45', '221')
('1', '252', '1')
('63', '6', '4')
('63', '4', '63')
('6', '6', '45')
('6', '6', '114')
('6', '168', '146')
('6', '114', '120')
('6', '114', '114')
('54', '175', '175')
('5', '6', '197')
('5', '221', '142')
('5', '197', '195')
('5', '140', '140')
('45', '45', '78')
('4', '331', '265')
('4', '197', '192')
('311', '78', '240')
('255', '256', '265')
('255', '255', '256')
('240', '78', '180')
('240', '168', '168')
('221', '197', '3')
('197', '5', '220')
('197', '220', '195')
('195', '195', '33')
('195', '140', '3')
('192', '4', '6')
('175', '195', '120')
('175', '175', '140')
('175', '11', '45')
('125', '91', '174')
('120', '7', '175')
('120', '3', '120')
('102', '3', '78')
('102', '102', '5')
('91', '5', '192')
('78', '78', '219')
('78', '3', '175')
('78', '102', '168')
('66', '6', '6')
('6', '6', '331')
('6', '6', '221')
('6', '45', '6')
('6', '3', '120')
('6', '196', '195')
('54', '6', '5')
('54', '54', '6')
('54', '45', '45')
('5', '45', '3')
('5', '221', '78')
('5', '175', '195')
('45', '4', '4')
('45', '33', '33')
('4', '63', '221')
('4', '265', '221')
('4', '174', '174')
('3', '3', '196')
('3', '19', '196')
('27', '174', '6')
('240', '102', '102')
('221', '78', '5')
('221', '4', '168')
('221', '143', '3')
('220', '4', '5')
('219', '311', '78')
('197', '3', '195')
('195', '197', '6')
('195', '195', '175')
('192', '140', '4')
('168', '78', '168')
('155', '157', '266')
('142', '4', '174')
('142', '142', '142')
('140', '6', '45')
('140', '42', '120')
('140', '120', '6')
('122', '54', '45')
('120', '6', '195')
('12', '174', '174')
('97', '12', '174')
('91', '91', '78')
('91', '5', '195')
('91', '45', '5')
('91', '197', '197')
('9', '195', '10')
('78', '78', '195')
('78', '5', '6')
('60', '97', '12')
('6', '91', '78')
('6', '9', '195')
('6', '3', '4')
('6', '195', '196')
('6', '114', '195')
('5', '6', '9')
('5', '54', '3')
('5', '5', '54')
('5', '4', '6')
('5', '4', '197')
('5', '195', '220')
('45', '45', '174')
('45', '45', '168')
('45', '45', '13')
('45', '195', '3')
('41', '60', '97')
('41', '41', '60')
('4', '6', '5')
('4', '42', '120')
('4', '3', '120')
('4', '140', '3')
('4', '120', '3')
('4', '102', '168')
('38', '118', '6')
('33', '4', '33')
('3', '6', '196')
('3', '5', '54')
('3', '3', '331')
('3', '175', '54')
('3', '168', '6')
('3', '102', '240')
('240', '78', '168')
('240', '4', '168')
('221', '66', '6')
('221', '141', '141')
('221', '102', '102')
('201', '195', '195')
('201', '102', '168')
('197', '78', '5')
('197', '192', '195')
('196', '3', '19')
('195', '42', '221')
('195', '197', '3')
('175', '175', '6')
('175', '120', '7')
('174', '3', '195')
('174', '174', '6')
('162', '162', '162')
('142', '3', '195')
('142', '195', '78')
('142', '142', '4')
('140', '6', '140')
('140', '4', '4')
('140', '140', '42')
('125', '3', '6')
('102', '7', '3')
('102', '4', '240')
('102', '221', '102')
('91', '78', '78')
('91', '11', '45')
('85', '195', '196')
('78', '240', '219')
('7', '119', '6')
('6', '197', '192')
('6', '192', '125')
('6', '13', '195')
('54', '54', '5')
('54', '175', '174')
('5', '54', '5')
('45', '64', '78')
('45', '6', '195')
('4', '142', '195')
('4', '102', '4')
('33', '6', '125')
('3', '6', '168')
('3', '6', '13')
('3', '196', '3')
('3', '192', '192')
('266', '160', '159')
('265', '331', '4')
('265', '265', '309')
('265', '265', '102')
('255', '255', '265')
('197', '6', '174')
('197', '220', '220')
('196', '78', '195')
('195', '85', '78')
('195', '6', '125')
('192', '5', '3')
('192', '195', '195')
('191', '122', '54')
('19', '196', '3')
('175', '7', '7')
('175', '307', '175')
('174', '3', '78')
('174', '174', '45')
('168', '78', '195')
('157', '266', '160')
('146', '3', '146')
('120', '3', '7')
('120', '3', '114')
('118', '6', '38')
('91', '91', '192')
('91', '78', '180')
('91', '240', '5')
('91', '196', '196')
('91', '192', '91')
('78', '5', '221')
('78', '5', '196')
('7', '120', '6')
('63', '6', '42')
('6', '78', '4')
('6', '6', '174')
('6', '54', '54')
('6', '114', '5')
('5', '140', '3')
('45', '5', '3')
('45', '175', '195')
('45', '174', '174')
('45', '140', '3')
('42', '168', '3')
('42', '168', '168')
('4', '7', '3')
('4', '6', '3')
('4', '6', '11')
('4', '4', '240')
('4', '195', '42')
('4', '118', '195')
('4', '102', '102')
('33', '6', '192')
('33', '196', '5')
('3', '91', '5')
('3', '91', '3')
('3', '7', '308')
('3', '6', '120')
('3', '331', '4')
('3', '195', '42')
('3', '114', '120')
('3', '102', '7')
('265', '4', '78')
('265', '265', '33')
('240', '240', '221')
('240', '168', '42')
('221', '4', '63')
('221', '221', '195')
('221', '174', '11')
('220', '5', '4')
('220', '195', '220')
('197', '5', '6')
('197', '3', '4')
('195', '45', '45')
('195', '3', '197')
('195', '195', '78')
('192', '91', '6')
('192', '192', '3')
('180', '180', '192')
('175', '175', '307')
('174', '175', '11')
('168', '54', '265')
('160', '159', '159')
('141', '6', '5')
('140', '33', '33')
('13', '142', '4')
('120', '6', '42')
('119', '6', '175')
('118', '195', '38')
('114', '120', '120')
('114', '114', '42')
('102', '240', '168')
('91', '91', '6')
('91', '6', '102')
('91', '38', '118')
('78', '265', '168')
('7', '3', '120')
('6', '7', '142')
('6', '192', '91')
('5', '45', '5')
('5', '3', '140')
('5', '220', '6')
('5', '195', '197')
('5', '192', '91')
('5', '102', '102')
('45', '78', '5')
('45', '6', '6')
('4', '33', '33')
('4', '168', '6')
('340', '340', '340')
('331', '4', '4')
('33', '6', '5')
('33', '5', '221')
('33', '197', '33')
('309', '265', '265')
('3', '6', '142')
('3', '4', '120')
('3', '195', '140')
('265', '78', '3')
('240', '4', '78')
('240', '265', '168')
('240', '195', '240')
('221', '63', '63')
('221', '6', '6')
('221', '4', '4')
('221', '4', '195')
('221', '221', '175')
('221', '197', '160')
('221', '195', '5')
('201', '199', '202')
('199', '201', '200')
('197', '3', '5')
('197', '160', '159')
('196', '85', '195')
('195', '4', '63')
('195', '38', '38')
('195', '201', '120')
('195', '196', '40')
('195', '195', '240')
('192', '91', '5')
('192', '6', '3')
('192', '33', '192')
('168', '3', '240')
('146', '146', '3')
('120', '5', '120')
('114', '4', '4')
('114', '195', '5')
('114', '114', '5')
('102', '4', '102')
('91', '195', '197')
('91', '102', '168')
('6', '91', '199')
('6', '78', '168')
('6', '5', '118')
('6', '45', '5')
('6', '4', '63')
('6', '3', '33')
('6', '195', '45')
('6', '195', '140')
('6', '174', '6')
('6', '168', '102')
('6', '13', '85')
('6', '13', '78')
('6', '125', '6')
('54', '5', '5')
('5', '220', '197')
('5', '197', '221')
('5', '192', '3')
('5', '192', '195')
('5', '141', '195')
('42', '120', '114')
('4', '4', '192')
('4', '308', '3')
('4', '221', '27')
('4', '174', '3')
('3', '54', '3')
('3', '5', '33')
('3', '4', '33')
('3', '3', '42')
('3', '146', '3')
('3', '102', '4')
('27', '221', '140')
('265', '6', '6')
('265', '265', '19')
('265', '240', '221')
('240', '5', '3')
('240', '3', '78')
('221', '6', '45')
('221', '221', '3')
('221', '142', '3')
('220', '196', '196')
('201', '5', '221')
('197', '78', '265')
('197', '6', '3')
('197', '197', '140')
('195', '5', '125')
('195', '45', '195')
('195', '33', '5')
('195', '220', '5')
('195', '201', '5')
('195', '141', '6')
('195', '102', '168')
('195', '10', '195')
('192', '33', '6')
('192', '192', '5')
('192', '125', '5')
('174', '54', '54')
('168', '4', '102')
('146', '45', '45')
('140', '221', '197')
('140', '140', '4')
('120', '140', '3')
('102', '102', '240')
('10', '221', '221')
('91', '6', '3')
('91', '5', '140')
('91', '140', '3')
('85', '195', '5')
('78', '33', '78')
('78', '240', '33')
('63', '221', '4')
('6', '78', '195')
('6', '7', '91')
('6', '5', '45')
('6', '195', '120')
('54', '195', '196')
('5', '54', '6')
('5', '33', '3')
('5', '220', '4')
('45', '54', '140')
('45', '192', '45')
('45', '175', '3')
('4', '175', '54')
('4', '146', '168')
('33', '5', '125')
('33', '4', '4')
('33', '33', '125')
('33', '196', '196')
('307', '175', '175')
('3', '33', '196')
('3', '33', '195')
('3', '125', '125')
('265', '4', '6')
('252', '1', '252')
('240', '78', '33')
('240', '6', '78')
('221', '6', '63')
('221', '5', '3')
('220', '6', '63')
('220', '6', '220')
('220', '220', '4')
('220', '195', '5')
('209', '211', '5')
('201', '54', '195')
('201', '200', '202')
('199', '202', '200')
('197', '45', '45')
('197', '140', '197')
('196', '196', '220')
('195', '54', '140')
('195', '196', '5')
('195', '192', '3')
('195', '192', '195')
('192', '5', '192')
('192', '192', '33')
('175', '221', '221')
('174', '174', '13')
('168', '6', '168')
('168', '168', '6')
('142', '3', '4')
('142', '3', '221')
('13', '85', '195')
('125', '3', '45')
('125', '125', '5')
('120', '114', '3')
('114', '120', '6')
('11', '33', '5')
('102', '168', '7')
('102', '13', '13')
('102', '102', '33')
('10', '221', '6')
('10', '195', '5')
('91', '6', '78')
('91', '6', '268')
('91', '33', '195')
('91', '201', '54')
('85', '196', '195')
('78', '78', '3')
('78', '78', '180')
('78', '5', '3')
('78', '102', '102')
('6', '91', '85')
('6', '91', '11')
('6', '91', '10')
('6', '7', '42')
('6', '7', '3')
('6', '7', '174')
('6', '6', '125')
('6', '6', '120')
('6', '4', '331')
('6', '4', '3')
('6', '268', '5')
('6', '220', '5')
('6', '195', '192')
('54', '54', '195')
('5', '5', '102')
('5', '4', '220')
('5', '4', '175')
('5', '4', '118')
('5', '33', '6')
('5', '3', '91')
('45', '5', '45')
('45', '199', '201')
('42', '160', '159')
('4', '45', '45')
('4', '4', '194')
('4', '4', '174')
('4', '4', '102')
('4', '33', '5')
('4', '265', '331')
('4', '240', '4')
('4', '220', '5')
('4', '194', '118')
('4', '120', '114')
('38', '38', '6')
('33', '78', '4')
('33', '6', '3')
('33', '33', '140')
('33', '3', '192')
('308', '3', '7')
('3', '91', '6')
('3', '78', '265')
('3', '4', '7')
('3', '3', '163')
('3', '265', '102')
('3', '195', '45')
('3', '174', '174')
('3', '125', '3')
('292', '3', '265')
('240', '4', '4')
('240', '33', '196')
('240', '311', '78')
('240', '240', '197')
('240', '240', '140')
('221', '265', '240')
('221', '197', '174')
('211', '5', '5')
('207', '94', '6')
('201', '120', '114')
('201', '102', '102')
('200', '202', '5')
('197', '5', '3')
('196', '91', '6')
('196', '196', '78')
('196', '196', '5')
('196', '195', '33')
('196', '19', '3')
('195', '201', '195')
('195', '197', '5')
('195', '196', '85')
('195', '11', '45')
('194', '118', '6')
('192', '192', '45')
('192', '180', '180')
('175', '5', '54')
('175', '5', '45')
('175', '195', '5')
('174', '3', '5')
('174', '174', '42')
('168', '102', '240')
('143', '3', '195')
('142', '6', '7')
('141', '6', '33')
('141', '195', '141')
('140', '3', '4')
('140', '140', '197')
('13', '78', '4')
('125', '6', '6')
('125', '45', '45')
('120', '3', '175')
('114', '4', '3')
('114', '120', '3')
('91', '6', '10')
('91', '45', '195')
('91', '199', '102')
('91', '195', '33')
('91', '168', '146')
('78', '78', '91')
('78', '5', '207')
('78', '45', '45')
('78', '195', '5')
('7', '175', '120')
('64', '78', '45')
('6', '6', '7')
('6', '4', '6')
('6', '38', '4')
('6', '3', '114')
('6', '265', '265')
('6', '197', '5')
('6', '192', '33')
('6', '175', '5')
('6', '120', '3')
('6', '10', '221')
('54', '174', '174')
('5', '5', '141')
('5', '221', '5')
('5', '221', '195')
('5', '195', '4')
('5', '125', '3')
('5', '120', '6')
('45', '45', '254')
('45', '254', '42')
('45', '13', '33')
('4', '91', '91')
('4', '6', '142')
('4', '5', '54')
('4', '4', '78')
('4', '3', '7')
('4', '3', '6')
('4', '240', '168')
('4', '195', '5')
('38', '5', '38')
('33', '91', '33')
('33', '4', '3')
('33', '199', '195')
('33', '195', '3')
('3', '6', '240')
('3', '33', '6')
('3', '33', '5')
('3', '265', '78')
('3', '265', '221')
('3', '255', '255')
('3', '240', '168')
('3', '197', '140')
('3', '196', '19')
('3', '192', '5')
('3', '175', '3')
('3', '175', '195')
('3', '163', '3')
('265', '221', '240')
('265', '102', '255')
('256', '265', '102')
('255', '265', '6')
('254', '42', '221')
('240', '6', '6')
('240', '6', '13')
('240', '240', '219')
('221', '255', '255')
('221', '240', '221')
('221', '221', '255')
('221', '221', '140')
('221', '168', '4')
('220', '197', '5')
('197', '197', '6')
('197', '192', '91')
('197', '192', '45')
('196', '78', '5')
('196', '6', '91')
('196', '196', '38')
('195', '91', '78')
('195', '54', '195')
('195', '195', '168')
('195', '195', '11')
('19', '3', '196')
('19', '196', '19')
('19', '19', '196')
('183', '5', '221')
('175', '6', '6')
('175', '6', '175')
('175', '5', '63')
('174', '42', '42')
('174', '197', '192')
('159', '120', '168')
('146', '45', '168')
('141', '195', '5')
('140', '45', '3')
('140', '4', '148')
('140', '27', '174')
('140', '197', '140')
('140', '195', '5')
('13', '33', '195')
('125', '91', '91')
('125', '125', '268')
('114', '120', '5')
('102', '6', '4')
('102', '102', '255')
('10', '10', '10')
('91', '6', '54')
('91', '6', '201')
('91', '6', '199')
('91', '201', '195')
('91', '192', '45')
('91', '192', '3')
('91', '174', '33')
('78', '78', '196')
('78', '4', '91')
('78', '4', '33')
('78', '265', '78')
('78', '196', '195')
('78', '102', '4')
('7', '7', '3')
('7', '3', '195')
('7', '175', '3')
('63', '221', '221')
('6', '6', '42')
('6', '54', '195')
('6', '5', '125')
('6', '45', '54')
('6', '4', '5')
('6', '33', '125')
('6', '3', '142')
('6', '196', '196')
('6', '192', '3')
('6', '175', '7')
('6', '142', '6')
('54', '197', '3')
('54', '195', '195')
('54', '140', '5')
('5', '6', '45')
('5', '6', '220')
('5', '5', '125')
('5', '45', '91')
('5', '45', '6')
('5', '4', '3')
('5', '4', '265')
('5', '4', '120')
('5', '38', '5')
('5', '221', '175')
('5', '207', '94')
('5', '196', '195')
('5', '195', '192')
('45', '64', '183')
('45', '168', '168')
('40', '195', '195')
('4', '6', '265')
('4', '6', '13')
('4', '4', '45')
('4', '4', '331')
('4', '168', '240')
('4', '168', '221')
('4', '142', '4')
('3', '6', '125')
('3', '3', '10')
('3', '221', '6')
('3', '195', '197')
('3', '195', '192')
('3', '195', '120')
('3', '120', '7')
('3', '120', '175')
('265', '4', '331')
('265', '3', '255')
('265', '102', '6')
('265', '102', '3')
('256', '265', '3')
('240', '78', '5')
('240', '6', '10')
('240', '5', '221')
('240', '33', '33')
('240', '221', '265')
('221', '5', '5')
('221', '45', '141')
('221', '42', '54')
('221', '221', '5')
('219', '240', '240')
('199', '5', '140')
('197', '54', '192')
('197', '221', '78')
('197', '192', '78')
('196', '5', '195')
('196', '40', '195')
('196', '195', '3')
('195', '331', '120')
('195', '195', '125')
('195', '192', '125')
('195', '174', '197')
('195', '125', '3')
('180', '192', '180')
('175', '5', '6')
('174', '5', '221')
('168', '240', '4')
('168', '196', '33')
('168', '146', '265')
('146', '265', '168')
('140', '197', '63')
('125', '45', '195')
('125', '102', '102')
('120', '175', '6')
('120', '168', '240')
('120', '120', '6')
('114', '114', '120')
('114', '114', '114')
('11', '33', '192')
('102', '6', '168')
('102', '265', '78')
('10', '38', '10')
('93', '19', '221')
('91', '91', '197')
('91', '85', '5')
('91', '197', '192')
('91', '122', '4')
('78', '78', '6')
('78', '240', '4')
('78', '221', '221')
('78', '196', '196')
('78', '195', '4')
('78', '168', '168')
('7', '3', '6')
('7', '119', '3')
('63', '63', '63')
('60', '5', '60')
('6', '91', '168')
('6', '78', '196')
('6', '7', '195')
('6', '4', '78')
('6', '3', '7')
('6', '3', '197')
('6', '3', '192')
('6', '220', '220')
('6', '142', '142')
('6', '13', '30')
('6', '102', '168')
('6', '10', '196')
('54', '3', '195')
('5', '4', '195')
('5', '221', '93')
('45', '45', '54')
('45', '175', '221')
('42', '168', '102')
('4', '78', '168')
('4', '45', '4')
('4', '269', '196')
('4', '265', '13')
('4', '11', '45')
('38', '4', '78')
('33', '78', '5')
('33', '33', '196')
('309', '309', '3')
('301', '301', '6')
('3', '7', '6')
('3', '7', '120')
('3', '6', '265')
('3', '6', '221')
('3', '5', '4')
('3', '45', '175')
('3', '3', '122')
('3', '221', '5')
('3', '221', '195')
('3', '142', '7')
('3', '140', '78')
('3', '120', '120')
('269', '196', '6')
('265', '168', '33')
('265', '13', '195')
('255', '5', '3')
('255', '255', '5')
('240', '3', '4')
('240', '140', '140')
('240', '118', '38')
('221', '93', '19')
('221', '6', '195')
('221', '4', '142')
('221', '240', '265')
('221', '220', '221')
('221', '197', '140')
('221', '195', '195')
('221', '195', '175')
('221', '175', '195')
('220', '6', '197')
('220', '5', '6')
('220', '4', '4')
('202', '5', '197')
('197', '91', '5')
('197', '4', '4')
('197', '221', '6')
('196', '40', '196')
('196', '38', '6')
('196', '196', '40')
('195', '4', '146')
('195', '240', '5')
('195', '196', '240')
('195', '196', '10')
('195', '120', '3')
('192', '91', '195')
('192', '6', '197')
('192', '5', '91')
('19', '221', '221')
('175', '45', '5')
('174', '3', '42')
('174', '195', '5')
('174', '195', '3')
('174', '175', '45')
('174', '175', '4')
('174', '175', '195')
('174', '168', '102')
('168', '4', '6')
('168', '3', '78')
('168', '168', '78')
('168', '102', '13')
('148', '140', '4')
('142', '142', '3')
('141', '196', '195')
('140', '5', '54')
('140', '4', '269')
('140', '3', '125')
('13', '30', '4')
('125', '91', '195')
('125', '195', '195')
('125', '125', '6')
('125', '125', '3')
('125', '125', '174')
('120', '7', '3')
('120', '195', '120')
('120', '120', '3')
('119', '3', '6')
('118', '6', '78')
('118', '6', '192')
('102', '5', '5')
('102', '4', '6')
('10', '196', '91')
('94', '6', '78')
('94', '6', '6')
('91', '91', '195')
('91', '6', '39')
('91', '45', '6')
('91', '3', '4')
('91', '229', '195')
('91', '197', '5')
('91', '195', '196')
('91', '10', '10')
('85', '5', '197')
('78', '219', '91')
('78', '219', '240')
('78', '168', '4')
('7', '3', '175')
('7', '120', '3')
('7', '119', '175')
('64', '183', '5')
('6', '91', '229')
('6', '6', '201')
('6', '54', '175')
('6', '3', '91')
('6', '265', '168')
('6', '197', '197')
('6', '168', '240')
('6', '125', '45')
('6', '120', '120')
('6', '11', '33')
('57', '175', '175')
('54', '265', '265')
('54', '221', '221')
('54', '175', '54')
('5', '63', '63')
('5', '5', '240')
('5', '33', '125')
('5', '3', '125')
('5', '197', '54')
('45', '45', '120')
('45', '4', '6')
('45', '33', '5')
('42', '42', '221')
('42', '120', '57')
('4', '91', '6')
('4', '6', '33')
('4', '6', '174')
('4', '5', '3')
('4', '5', '195')
('4', '195', '78')
('4', '19', '19')
('4', '175', '174')
('4', '168', '265')
('33', '6', '91')
('33', '33', '45')
('33', '33', '199')
('33', '33', '197')
('33', '175', '175')
('33', '140', '33')
('3', '5', '45')
('3', '4', '195')
('3', '192', '125')
('3', '175', '45')
('3', '140', '45')
('265', '78', '240')
('265', '265', '331')
('265', '168', '240')
('240', '331', '265')
('240', '240', '192')
('240', '240', '118')
('240', '180', '240')
('229', '195', '226')
('221', '45', '45')
('221', '175', '175')
('221', '168', '146')
('221', '120', '114')
('221', '102', '168')
('220', '6', '4')
('220', '301', '301')
('220', '220', '195')
('220', '197', '220')
('200', '33', '175')
('197', '91', '6')
('197', '5', '192')
('197', '195', '3')
('197', '192', '174')
('197', '174', '45')
('196', '5', '197')
('196', '3', '6')
('196', '196', '6')
('195', '85', '85')
('195', '85', '196')
('195', '45', '175')
('195', '221', '221')
('195', '195', '85')
('195', '125', '195')
('192', '6', '54')
('192', '3', '33')
('192', '140', '197')
('192', '140', '140')
('192', '125', '120')
('175', '175', '54')
('175', '174', '3')
('174', '6', '33')
('174', '5', '197')
('174', '11', '11')
('174', '102', '221')
('168', '45', '168')
('168', '221', '168')
('168', '168', '196')
('168', '168', '122')
('168', '102', '221')
('142', '3', '6')
('140', '78', '78')
('140', '5', '197')
('140', '3', '192')
('140', '197', '91')
('140', '195', '125')
('13', '5', '221')
('125', '91', '175')
('125', '54', '45')
('125', '5', '3')
('125', '268', '5')
('125', '168', '146')
('125', '146', '168')
('125', '125', '54')
('125', '125', '240')
('125', '125', '168')
('120', '7', '7')
('120', '57', '175')
('120', '114', '6')
('118', '118', '6')
('114', '3', '6')
('102', '78', '4')
('102', '240', '78')
('102', '174', '168')
('102', '168', '6')
('91', '91', '174')
('91', '4', '3')
('91', '33', '6')
('91', '311', '78')
('91', '268', '45')
('91', '197', '91')
('91', '197', '6')
('91', '195', '91')
('91', '195', '192')
('85', '174', '174')
('78', '5', '4')
('78', '168', '265')
('7', '195', '195')
('7', '175', '5')
('7', '175', '195')
('60', '197', '192')
('6', '85', '195')
('6', '7', '120')
('6', '6', '240')
('6', '6', '12')
('6', '4', '240')
('6', '4', '120')
('6', '168', '78')
('6', '118', '6')
('54', '5', '54')
('54', '309', '309')
('54', '3', '6')
('54', '3', '175')
('54', '195', '5')
('54', '195', '3')
('5', '91', '6')
('5', '91', '3')
('5', '60', '197')
('5', '33', '195')
('5', '33', '192')
('5', '3', '192')
('5', '197', '33')
('5', '195', '45')
('5', '13', '195')
('45', '6', '196')
('45', '54', '197')
('45', '45', '65')
('45', '102', '102')
('42', '6', '3')
('42', '4', '168')
('42', '168', '4')
('4', '91', '192')
('4', '6', '63')
('4', '5', '6')
('4', '4', '120')
('4', '33', '78')
('4', '311', '240')
('4', '3', '320')
('4', '3', '175')
('4', '265', '3')
('4', '221', '4')
('4', '220', '220')
('4', '220', '195')
('4', '140', '120')
('39', '5', '4')
('38', '197', '6')
('38', '10', '38')
('33', '5', '141')
('33', '39', '5')
('33', '33', '91')
('33', '3', '5')
